ID,Company,TypeName,Inches,Price,ram_gb,weight_kg,touchscreen,ips_panel,res_w,res_h,cpu_brand,cpu_tier,cpu_ghz,cpu_gen,ssd_gb,hdd_gb,flash_gb,gpu_brand,gpu_tier,os
1229,MSI,Gaming,15.6,61218.72,8,2.2,0,0,1920,1080,Intel,i7,2.8,7,128,1024,0,Nvidia,2,Win10
1230,Lenovo,Netbook,12.5,87912.0,16,1.3,1,1,1920,1080,Intel,i7,2.5,6,512,0,0,Intel,0,Win10
1231,Razer,Gaming,14.0,186426.72,16,1.95,0,0,1920,1080,Intel,i7,2.8,7,1024,0,0,Nvidia,2,Win10
1232,Dell,Notebook,15.6,24988.8528,8,2.3,1,0,1366,768,Intel,i3,2.4,7,0,1024,0,Intel,0,Win10
1233,MSI,Gaming,17.3,85141.44,16,2.7,0,0,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,2,Win10
1234,Apple,Ultrabook,11.6,51095.52,4,1.08,0,0,1366,768,Intel,i5,1.6,0,0,0,256,Intel,0,macOS
1235,HP,Notebook,15.6,25467.84,4,2.1,0,0,1920,1080,Intel,i3,,6,0,1024,0,Intel,0,Win10
1236,HP,Ultrabook,14.0,117119.5632,8,1.54,0,0,2560,1440,Intel,i7,2.5,6,256,0,0,Intel,0,WinOther
1237,Dell,Notebook,15.6,39267.36,4,2.24,0,0,1366,768,Intel,i5,2.3,6,0,500,0,Intel,0,WinOther
1238,MSI,Gaming,15.6,62284.32,8,2.3,0,0,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
1239,Lenovo,Notebook,13.3,79866.72,16,1.4,0,1,1920,1080,Intel,i7,2.7,7,512,0,0,Intel,0,Win10
1240,Lenovo,Notebook,15.6,31838.5296,6,2.2,0,0,1920,1080,AMD,Other,3.6,9,256,0,0,AMD,1,Win10
1241,Asus,Ultrabook,13.3,68198.4,8,1.45,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1242,Acer,Notebook,15.6,19276.704,4,2.4,0,0,1366,768,Intel,i3,2.0,6,0,500,0,Intel,0,Linux
1243,Dell,2 in 1 Convertible,17.3,95850.72,16,2.77,1,0,1920,1080,Intel,i7,2.7,7,512,0,0,Nvidia,1,Win10
1244,HP,Notebook,14.0,58607.46719999999,4,1.54,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1245,Asus,Gaming,15.6,85248.0,16,2.5,0,1,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,2,Win10
1246,Dell,Notebook,14.0,46620.0,4,1.6,0,0,1366,768,Intel,i5,2.5,7,0,500,0,Intel,0,Win10
1247,Asus,Gaming,15.6,123876.0,16,2.34,0,1,1920,1080,Intel,i7,2.6,6,256,1024,0,Nvidia,3,Win10
1248,Lenovo,Notebook,15.6,30529.44,8,2.3,0,1,1920,1080,Intel,i5,2.5,7,256,0,0,Intel,0,NoOS
1249,Dell,2 in 1 Convertible,13.3,96596.64,8,1.24,1,0,3200,1800,Intel,i5,1.2,0,256,0,0,Intel,0,Win10
1250,Dell,Notebook,15.6,17262.72,4,2.2,0,0,1366,768,Intel,Pentium,1.6,0,0,500,0,Intel,0,Linux
1251,HP,Notebook,15.6,21258.72,4,1.86,0,0,1366,768,AMD,Other,2.5,0,0,500,0,AMD,1,Win10
1252,Lenovo,Notebook,15.6,30316.32,6,2.4,0,0,1920,1080,Intel,i3,2.3,6,128,0,0,Nvidia,1,Win10
1253,Lenovo,Notebook,14.0,57116.16,8,1.9,0,1,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,Win10
1254,Dell,Notebook,15.6,23655.7872,4,2.2,0,0,1366,768,Intel,Pentium,1.6,0,0,500,0,Intel,0,Win10
1255,Asus,Notebook,15.6,18061.92,4,2.0,0,0,1366,768,Intel,Celeron,1.1,0,0,1024,0,Intel,0,Win10
1256,Asus,Gaming,17.3,101232.0,16,4.0,0,1,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,1,Win10
1257,Dell,Notebook,15.6,26107.2,4,2.29,0,0,1366,768,Intel,i3,,6,0,500,0,Intel,0,Win10
1258,Lenovo,Notebook,15.6,47685.6,8,2.32,0,0,1920,1080,Intel,i7,2.5,6,0,1024,0,AMD,1,WinOther
1259,MSI,Gaming,15.6,65481.12,8,2.4,0,0,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
1260,Lenovo,2 in 1 Convertible,14.0,44382.7728,4,1.8,1,0,1920,1080,Intel,i5,2.3,6,128,0,0,Intel,0,Win10
1261,Asus,Ultrabook,13.3,38841.12,8,1.2,0,1,1920,1080,Intel,Other,0.9,0,512,0,0,Intel,0,Win10
1262,Dell,Notebook,15.6,24455.52,6,2.3,0,0,1366,768,Intel,i3,2.4,7,0,1024,0,Intel,0,Win10
1263,Acer,Notebook,15.6,15397.92,4,2.4,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Linux
1264,Dell,Notebook,15.6,20193.12,2,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
1265,Lenovo,Notebook,15.6,47898.72,8,2.6,0,1,1920,1080,Intel,i7,2.6,6,0,1024,0,Nvidia,2,Win10
1266,HP,Notebook,15.6,29303.4672,6,2.04,0,0,1920,1080,AMD,Other,2.9,0,0,1024,0,AMD,1,Win10
1267,Dell,Notebook,15.6,42943.1472,8,2.3,0,0,1366,768,Intel,i7,2.7,7,0,1024,0,AMD,1,Linux
1268,HP,Netbook,11.6,11135.52,2,1.17,0,0,1366,768,Intel,Celeron,1.6,0,0,0,32,Intel,0,Win10
1269,Asus,Notebook,15.6,38378.6496,4,2.2,0,0,1366,768,Intel,i7,2.5,6,0,500,0,Nvidia,1,Win10
1270,Lenovo,2 in 1 Convertible,14.0,33992.64,4,1.8,1,1,1920,1080,Intel,i7,2.5,6,128,0,0,Intel,0,Win10
1271,Lenovo,2 in 1 Convertible,13.3,79866.72,16,1.3,1,1,3200,1800,Intel,i7,2.5,6,512,0,0,Intel,0,Win10
1272,Lenovo,Notebook,14.0,12201.12,2,1.5,0,0,1366,768,Intel,Celeron,1.6,0,0,0,64,Intel,0,Win10
1273,HP,Notebook,15.6,40705.92,6,2.19,0,0,1366,768,Intel,i7,2.5,6,0,1024,0,AMD,1,Win10
1274,Asus,Notebook,15.6,19660.32,4,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
1275,Asus,Ultrabook,13.3,38841.12,8,1.2,0,1,1920,1080,Intel,Other,0.9,0,512,0,0,Intel,0,Win10
1276,Dell,Notebook,15.6,24455.52,6,2.3,0,0,1366,768,Intel,i3,2.4,7,0,1024,0,Intel,0,Win10
1277,Acer,Notebook,15.6,15397.92,4,2.4,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Linux
1278,Dell,Notebook,15.6,20193.12,2,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
1279,Lenovo,Notebook,15.6,47898.72,8,2.6,0,1,1920,1080,Intel,i7,2.6,6,0,1024,0,Nvidia,2,Win10
1280,HP,Notebook,15.6,29303.4672,6,2.04,0,0,1920,1080,AMD,Other,2.9,0,0,1024,0,AMD,1,Win10
1281,Dell,Notebook,15.6,42943.1472,8,2.3,0,0,1366,768,Intel,i7,2.7,7,0,1024,0,AMD,1,Linux
1282,HP,Netbook,11.6,11135.52,2,1.17,0,0,1366,768,Intel,Celeron,1.6,0,0,0,32,Intel,0,Win10
1283,Asus,Notebook,15.6,38378.6496,4,2.2,0,0,1366,768,Intel,i7,2.5,6,0,500,0,Nvidia,1,Win10
1284,Lenovo,2 in 1 Convertible,14.0,33992.64,4,1.8,1,1,1920,1080,Intel,i7,2.5,6,128,0,0,Intel,0,Win10
1285,Lenovo,2 in 1 Convertible,13.3,79866.72,16,1.3,1,1,3200,1800,Intel,i7,2.5,6,512,0,0,Intel,0,Win10
1286,Lenovo,Notebook,14.0,12201.12,2,1.5,0,0,1366,768,Intel,Celeron,1.6,0,0,0,64,Intel,0,Win10
1287,HP,Notebook,15.6,40705.92,6,2.19,0,0,1366,768,Intel,i7,2.5,6,0,1024,0,AMD,1,Win10
1288,Asus,Notebook,15.6,19660.32,4,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
1289,Asus,Ultrabook,13.3,38841.12,8,1.2,0,1,1920,1080,Intel,Other,0.9,0,512,0,0,Intel,0,Win10
1290,Dell,Notebook,15.6,24455.52,6,2.3,0,0,1366,768,Intel,i3,2.4,7,0,1024,0,Intel,0,Win10
1291,Acer,Notebook,15.6,15397.92,4,2.4,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Linux
1292,Dell,Notebook,15.6,20193.12,2,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
1293,Lenovo,Notebook,15.6,47898.72,8,2.6,0,1,1920,1080,Intel,i7,2.6,6,0,1024,0,Nvidia,2,Win10
1294,HP,Notebook,15.6,29303.4672,6,2.04,0,0,1920,1080,AMD,Other,2.9,0,0,1024,0,AMD,1,Win10
1295,Dell,Notebook,15.6,42943.1472,8,2.3,0,0,1366,768,Intel,i7,2.7,7,0,1024,0,AMD,1,Linux
1296,HP,Netbook,11.6,11135.52,2,1.17,0,0,1366,768,Intel,Celeron,1.6,0,0,0,32,Intel,0,Win10
1297,Asus,Notebook,15.6,38378.6496,4,2.2,0,0,1366,768,Intel,i7,2.5,6,0,500,0,Nvidia,1,Win10
1298,Lenovo,2 in 1 Convertible,14.0,33992.64,4,1.8,1,1,1920,1080,Intel,i7,2.5,6,128,0,0,Intel,0,Win10
1299,Lenovo,2 in 1 Convertible,13.3,79866.72,16,1.3,1,1,3200,1800,Intel,i7,2.5,6,512,0,0,Intel,0,Win10
1300,Lenovo,Notebook,14.0,12201.12,2,1.5,0,0,1366,768,Intel,Celeron,1.6,0,0,0,64,Intel,0,Win10
1301,HP,Notebook,15.6,40705.92,6,2.19,0,0,1366,768,Intel,i7,2.5,6,0,1024,0,AMD,1,Win10
1302,Asus,Notebook,15.6,19660.32,4,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
